File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
/home/fmarques/sbugs/projects/alunos/iaed_p2/1/p2.c,78,2,4,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused).",,CWE-120,"	strcpy(string_a_devolver, string_a_ser_realocada);",534ea2b625b180b61de615561cb079f1bb20a133f04ae4be05a34cae20627301,2.0.19,FF1001,https://cwe.mitre.org/data/definitions/120.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/1/p2.c,253,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char nome_aux[DIMENSAO_DO_NOME_DE_EQUIPA];,3315b0b9665178b07e9448c60f9ecc8a2288efab257c4633b54060eb9e13bf99,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/1/p2.c,369,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char nome_aux[DIMENSAO_DO_NOME_DE_EQUIPA];,3315b0b9665178b07e9448c60f9ecc8a2288efab257c4633b54060eb9e13bf99,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/1/p2.c,489,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char aux_componente[DIMENSAO_DO_COMANDO]; /*vector auxiliar para receber componentes numericas antes de passar a inteiro*/,250bccc856616dd7d1b1ff00c90e16729844b01a90dd29fee4bbc3c426d3c0e5,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/1/p2.c,491,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char nome_aux[DIMENSAO_DO_NOME_DE_JOGO];,e3859ed023d6f5d1bcbdab1ca35ef22b43cd2233244e3dc0b9addbfa23bdc544,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/1/p2.c,492,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char nome_equipa_1_aux[DIMENSAO_DO_NOME_DE_EQUIPA];,5586ac5f67efefc5beed0c349112c16ff7870cc0887d98ca2a840606b1a36e7c,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/1/p2.c,493,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char nome_equipa_2_aux[DIMENSAO_DO_NOME_DE_EQUIPA];,a4422dc68381d0d5ef720467722e7d70bd7c7b55e52cbf70ff93fc9835fde0b4,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/1/p2.c,529,41,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,					jogo_a_adicionar->score_equipa_1 = atoi(aux_componente);,6875be4bd2f6e7681976695d950fc6e945fb05da801911b7c03a3f7662dc622a,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/1/p2.c,532,41,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,					jogo_a_adicionar->score_equipa_2 = atoi(aux_componente);,5f57a57002cc00b18e48eb07b178505b5efedeafb9f8ae649e6e1eab4e1adaa9,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/1/p2.c,653,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char nome_da_equipa_a_procurar[DIMENSAO_DO_NOME_DE_EQUIPA];,aa737150137c0d75354ac70ac9765de5adca80b74ddaedee0ec71d600dd4c65d,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
