File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
/home/fmarques/sbugs/projects/alunos/iaed_p2/295/Comandos.c,22,9,4,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused).",,CWE-120,"        strcpy(e->nome_equipa, nome_equipa);",0f38abd95eeb866b7e257efc01c20483590e1a1551f7b24dcf25aa559ad07e9b,2.0.19,FF1001,https://cwe.mitre.org/data/definitions/120.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/295/Comandos.c,52,9,4,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused).",,CWE-120,"        strcpy(i->nome_jogo, nome_jogo);",06dbd4c6c260b9dd8fbcbd0dc5c8019caefd8cf5fd0515d95f8ae6dc6114905a,2.0.19,FF1001,https://cwe.mitre.org/data/definitions/120.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/295/Comandos.c,54,9,4,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused).",,CWE-120,"        strcpy(i->equipa1, nome_equipa1);",7456e0429a7cfb888b698096cfb3155f2e54fe87ef99f1393d34cf34c41a208a,2.0.19,FF1001,https://cwe.mitre.org/data/definitions/120.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/295/Comandos.c,56,9,4,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused).",,CWE-120,"        strcpy(i->equipa2, nome_equipa2);",f5ad78f5aeaf83aa91119e261164d803d0b6a77f7be403bc1e5d15e35d6a0693,2.0.19,FF1001,https://cwe.mitre.org/data/definitions/120.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/295/Comandos.c,64,9,4,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused).",,CWE-120,"        strcpy(h->nome_jogo, nome_jogo);",2a864475bd55ef10343205d432d98b59c090f0022583e4191e6bf82dbde7b8a1,2.0.19,FF1001,https://cwe.mitre.org/data/definitions/120.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/295/Comandos.c,66,9,4,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused).",,CWE-120,"        strcpy(h->equipa1, nome_equipa1);",d672325021d4d6571adc73d6ecbc45c29c343c32e747d062bca3366ecf805ac4,2.0.19,FF1001,https://cwe.mitre.org/data/definitions/120.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/295/Comandos.c,68,9,4,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused).",,CWE-120,"        strcpy(h->equipa2, nome_equipa2);",5195ad16494bbf4086d3ec27249dafe2970df9309f6f84f45cb3ddb638915bea,2.0.19,FF1001,https://cwe.mitre.org/data/definitions/120.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/295/Comandos.c,12,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char nome_equipa[MIL_VINTE_QUATRO];,cffb618fac3b403c9e1853e2ff15f5d92ae9da3860f1755dda8255f71d4f853c,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/295/Comandos.c,31,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"    char nome_jogo[MIL_VINTE_QUATRO], nome_equipa1[MIL_VINTE_QUATRO], nome_equipa2[MIL_VINTE_QUATRO];",d3e8f21c12203d0e8c13dbf1ba3fe7a6a8467f31222439fb72c96c7d2a20560e,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/295/Comandos.c,79,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char nome_equipa[MIL_VINTE_QUATRO];,cffb618fac3b403c9e1853e2ff15f5d92ae9da3860f1755dda8255f71d4f853c,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
