File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
/home/fmarques/sbugs/projects/alunos/iaed_p2/283/jogo.c,25,2,4,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused).",,CWE-120,"	strcpy(novo_jogo->equipa_1,equipa_1);",dc63813316b30ff7f55b64db8698ea08b846862512a15c8cfce0659673cd7853,2.0.19,FF1001,https://cwe.mitre.org/data/definitions/120.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/283/jogo.c,26,2,4,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused).",,CWE-120,"	strcpy(novo_jogo->equipa_2,equipa_2);",102f9d95b6f27d244a63677ca5f9234ace0fdff8defee1e90cf1132ec84953dd,2.0.19,FF1001,https://cwe.mitre.org/data/definitions/120.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/283/jogo.c,27,2,4,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused).",,CWE-120,"	strcpy(novo_jogo->nome_jogo,nome_jogo);",2bc315586ceded2fb4bf7b8be72e8a4d0c039cc79019ac39843f9d6f9d5e179b,2.0.19,FF1001,https://cwe.mitre.org/data/definitions/120.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/283/proj2.c,12,29,4,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78).,try using a library call that implements the same functionality if available.,,CWE-78,"void adiciona_jogo(Sistema *system,int cont_line){",3fcb78009f62110761508bd08c23b7428207ba01bbd7d791f0492b03d7e2b465,2.0.19,FF1044,https://cwe.mitre.org/data/definitions/78.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/283/proj2.c,51,31,4,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78).,try using a library call that implements the same functionality if available.,,CWE-78,"void adiciona_equipa(Sistema *system,int cont_line){",bd7bc41f9a6f99bdd8bc0e49e2379c29398fbde06aa193a498d6660d99002056,2.0.19,FF1044,https://cwe.mitre.org/data/definitions/78.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/283/proj2.c,69,30,4,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78).,try using a library call that implements the same functionality if available.,,CWE-78,"void procura_equipa(Sistema *system,int cont_line){",1de2a418c4b031925038fd1474a11a4ede3b4888732057a8cc04d9fe4cfb92e8,2.0.19,FF1044,https://cwe.mitre.org/data/definitions/78.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/283/proj2.c,84,27,4,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78).,try using a library call that implements the same functionality if available.,,CWE-78,"void lista_jogos(Sistema *system,int cont_line){",21521ef339bb29d678ca4f5ad8f9472fded4007649f49406ccabef00ac868e19,2.0.19,FF1044,https://cwe.mitre.org/data/definitions/78.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/283/proj2.c,92,28,4,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78).,try using a library call that implements the same functionality if available.,,CWE-78,"void procura_jogo(Sistema *system,int cont_line){",9a323eb722e35e502fbcde348248fd3b3c98fca94118fde83ff36ca6f38d712d,2.0.19,FF1044,https://cwe.mitre.org/data/definitions/78.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/283/proj2.c,108,26,4,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78).,try using a library call that implements the same functionality if available.,,CWE-78,"void apaga_jogo(Sistema *system,int cont_line){",cb0391d29055d20c2448dd090b56e7f0039aa5c5f61a7f673b1a20449024e56c,2.0.19,FF1044,https://cwe.mitre.org/data/definitions/78.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/283/proj2.c,137,27,4,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78).,try using a library call that implements the same functionality if available.,,CWE-78,"void altera_jogo(Sistema *system,int cont_line){",6cb6e37f40787bbe5fff8572540c277f2896e1d525c64c54092ae3314c523ff3,2.0.19,FF1044,https://cwe.mitre.org/data/definitions/78.html
