File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
/home/fmarques/sbugs/projects/alunos/iaed_p1/206/proj1.c,122,9,4,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused).",,CWE-120,"        strcpy(alist[i4],lstProdutos[enc[i4].idp].descricao);",2bf8a6fbcfe02ec52141d3aae3216c2629def74cf26651470952025b2536b025,2.0.19,FF1001,https://cwe.mitre.org/data/definitions/120.html
/home/fmarques/sbugs/projects/alunos/iaed_p1/206/proj1.c,127,9,4,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused).",,CWE-120,"        strcpy(key,alist[i1]);",54e3ad243169f2ac6bfa07f47cf8cbbf277386a1cac7189613931b413323a0be,2.0.19,FF1001,https://cwe.mitre.org/data/definitions/120.html
/home/fmarques/sbugs/projects/alunos/iaed_p1/206/proj1.c,133,13,4,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused).",,CWE-120,"            strcpy(alist[i2 + 1],alist[i2]);",7ed3ba3b70d8579433ed278691c8a8b726c33b2d14cfb841389d261134f4dd1b,2.0.19,FF1001,https://cwe.mitre.org/data/definitions/120.html
/home/fmarques/sbugs/projects/alunos/iaed_p1/206/proj1.c,136,9,4,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused).",,CWE-120,"        strcpy(alist[i2 + 1],key);",5ca39e923a4963dc9d6697d3c8e6f64b5cd5a1ad7bf64bddef384e9b27b9ab48,2.0.19,FF1001,https://cwe.mitre.org/data/definitions/120.html
/home/fmarques/sbugs/projects/alunos/iaed_p1/206/proj1.c,151,9,4,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused).",,CWE-120,"        strcpy(dest[i].descricao, source[i].descricao);    }",4346fb02cb4c7bd584a149c16e819c77c55145a4d9c58d41fe6877c6d0a87619,2.0.19,FF1001,https://cwe.mitre.org/data/definitions/120.html
/home/fmarques/sbugs/projects/alunos/iaed_p1/206/proj1.c,16,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char descricao[MAX_DESC];,198377abbe645aa31e931eb7ffbf3a2719491314eb9daef0d69eb2235d00bfd1,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
/home/fmarques/sbugs/projects/alunos/iaed_p1/206/proj1.c,34,1,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,char str[DIM];,22158b1c0319929fe9cb03341ce878a13b0720c2875beb426b95d1b3370d2abd,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
/home/fmarques/sbugs/projects/alunos/iaed_p1/206/proj1.c,113,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char alist[MAX_PESO][MAX_DESC] = {0};,775aa9b2de2a8200583e52c4b5eb0603b75893fcc03e3de2d8b67a321e5bb53f,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
/home/fmarques/sbugs/projects/alunos/iaed_p1/206/proj1.c,114,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char key[MAX_DESC] = {0};,a46e7a522f022de7155635e41e38279c9e020126b065a54cd221b14cc6f3f598,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
/home/fmarques/sbugs/projects/alunos/iaed_p1/206/proj1.c,58,43,1,1,buffer,getchar,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        for (i2 = 0; i2 < DIM - 1 && (c = getchar()) != EOF && c != '\n'; i2++) {,5f4325ac705962b1c778a155d1095a1a9c6d9a1d094082f2a5bdc8d5ffa8d9ff,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
