File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
/home/fmarques/sbugs/projects/alunos/asa_1920_p1/al103/grades.c,35,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char buff[MAX_SIZE];,d3cb0bef30d6a6ea1d8092d2087fbe1158990da2f77fd4e2d64507412f90f2ca,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
/home/fmarques/sbugs/projects/alunos/asa_1920_p1/al103/grades.c,37,17,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,"	*numStudents = atoi(strtok(buff, "",""));",2f0d38ec57068938bddb8f802d2ebc350c037dfe36f134cb8f6d8962f5d613ed,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
/home/fmarques/sbugs/projects/alunos/asa_1920_p1/al103/grades.c,38,22,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,"	*totalFriendships = atoi(strtok(NULL, ""\n""));",f9058e7286520e533a5754c4e902fcb48974449afadd190d14234ad913e4ef04,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
/home/fmarques/sbugs/projects/alunos/asa_1920_p1/al103/grades.c,51,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char buff[MAX_SIZE];,d3cb0bef30d6a6ea1d8092d2087fbe1158990da2f77fd4e2d64507412f90f2ca,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
/home/fmarques/sbugs/projects/alunos/asa_1920_p1/al103/grades.c,56,23,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,		students[i].grade = atoi(buff);,78d65e11099dc02f679cff4cc1d5e0e50257afda7be05a917937e8d24d4a6a60,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
/home/fmarques/sbugs/projects/alunos/asa_1920_p1/al103/grades.c,57,7,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,		if (atoi(buff) > *maxGrade),b41344e9bc50033374f0a994a2d586ccae07039a8fb8ee8ca17897e84565782f,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
/home/fmarques/sbugs/projects/alunos/asa_1920_p1/al103/grades.c,58,16,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,			*maxGrade = atoi(buff); ,034704187517f4723ead2231b179eb1da8cf5645b9125bf47e523ad58dc3ec99,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
/home/fmarques/sbugs/projects/alunos/asa_1920_p1/al103/grades.c,63,14,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,"		student1 = atoi(strtok(buff,"" ""))-1;",f3ed8924b5184c1aa13194cfa1513850adb3b6d65385c365ba3f9c240e56b1cb,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
/home/fmarques/sbugs/projects/alunos/asa_1920_p1/al103/grades.c,64,14,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,"		student2 = atoi(strtok(NULL, ""\n""))-1;",0901c6f07246d927c9e45d9ef0455313c9d1ad66adb369ce9fd62ce9f4656e9d,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
