File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
/home/fmarques/sbugs/projects/alunos/iaed_p2/13/games.c,24,5,4,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused).",,CWE-120,"    strcpy(str, buffer);",ac198d02dfdf12ee63c25836b978b82c8848cb941127eb9afed04191a033edac,2.0.19,FF1001,https://cwe.mitre.org/data/definitions/120.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/13/games.c,16,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char buffer[MAX_CHAR];,4f7f41394d8b9aad5c0a5e66769dc30305aaa1470a8a520c9ef2713aa751efb8,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/13/games.c,18,5,1,1,buffer,getchar,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    getchar();,90fc9bf4d6142b7ae6cc2e44a236bcc874555b42532ed82eac09fa85581f952d,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/13/games.c,22,51,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    str = (char *) can_fail_malloc(sizeof(char) *(strlen(buffer) + 1));,a1e0beca3ae231f9ce3ea5720831d4b99c1e01c42351beeb5fed16e582b6e494,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/13/games.c,77,20,1,1,buffer,getchar,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        while((c = getchar()) != '\n' && c!=EOF); ,a3229b86e4acbd7f5687adafdb22a6d9beaf028e3ddc8d3605b0fd35cffeffb8,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/13/games.c,92,20,1,1,buffer,getchar,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        while((c = getchar()) != '\n' && c!=EOF);,a3229b86e4acbd7f5687adafdb22a6d9beaf028e3ddc8d3605b0fd35cffeffb8,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/13/games.c,108,20,1,1,buffer,getchar,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        while((c = getchar()) != '\n' && c!=EOF);,a3229b86e4acbd7f5687adafdb22a6d9beaf028e3ddc8d3605b0fd35cffeffb8,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/13/main.c,14,9,1,1,buffer,getchar,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    c = getchar();,89f3a6cd7c4efb9049e4a95107a916c72e5a48286b4db0f82f76c91acfa2245f,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
/home/fmarques/sbugs/projects/alunos/iaed_p2/13/main.c,26,19,1,1,buffer,getchar,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    } while ((c = getchar())!='x');,ce8c3adfab97d2d853108a4796c1d54d5ccbdb109906d281d9d39402875d91c1,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
