File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
/home/fmarques/sbugs/projects/alunos/asa_1920_p2/al035/tentapushrelabel2.c,450,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char input[MAXINPUT];,7cfa467b1ecd17cbcc63299e74333b72e1c10d09b639d81f1b99b5b1115db391,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
/home/fmarques/sbugs/projects/alunos/asa_1920_p2/al035/tentapushrelabel2.c,454,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char nAvenidas[MAXINPUTSMALL];,afb7d2fb65ac35d85145947de77cba9ea21f94553a91266cb8e1dd2cae54ed6a,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
/home/fmarques/sbugs/projects/alunos/asa_1920_p2/al035/tentapushrelabel2.c,455,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char nRuas[MAXINPUTSMALL];,18ae07968f4b43f8f86109e3920a95187e42e49aebccc72cb46661b4df1fe4ec,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
/home/fmarques/sbugs/projects/alunos/asa_1920_p2/al035/tentapushrelabel2.c,456,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char nSupermercados[MAXINPUTSMALL];,e22a1574890a2f33deb4ae1c22e4e7f69b6d2139087625fc94a9b6dcceebeed3,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
/home/fmarques/sbugs/projects/alunos/asa_1920_p2/al035/tentapushrelabel2.c,457,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char nCidadaos[MAXINPUTSMALL];,00186057b84e626a39c9ebe94d95d8724c9add6e22f2d1b9ff6423edd2e44cf1,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
/home/fmarques/sbugs/projects/alunos/asa_1920_p2/al035/tentapushrelabel2.c,494,16,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,    avenidas = atoi(nAvenidas);,eac6588cf8e55b6ca09a8dbd632b42127c8198a621a2aa0aa798bdfb4028ff73,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
/home/fmarques/sbugs/projects/alunos/asa_1920_p2/al035/tentapushrelabel2.c,495,12,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,    ruas = atoi(nRuas);,3e4349c4627b58411d28bac4544031b992dd0c41555329cc7d6e56f7d9a115ec,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
/home/fmarques/sbugs/projects/alunos/asa_1920_p2/al035/tentapushrelabel2.c,496,21,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,    supermercados = atoi(nSupermercados);,d4de3a4d1619a45cd90dc5686ea2ca79ffbe6d9f01ce036e988d14753e807c51,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
/home/fmarques/sbugs/projects/alunos/asa_1920_p2/al035/tentapushrelabel2.c,497,16,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,    cidadaos = atoi(nCidadaos);,fd4fc2d82bbd23076494d3fbf4ecdb2bf3ed0a33f880bd2924b39712ea3a66b1,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
/home/fmarques/sbugs/projects/alunos/asa_1920_p2/al035/tentapushrelabel2.c,534,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char input[MAXINPUT];,7cfa467b1ecd17cbcc63299e74333b72e1c10d09b639d81f1b99b5b1115db391,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
/home/fmarques/sbugs/projects/alunos/asa_1920_p2/al035/tentapushrelabel2.c,535,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"    char rua[MAXINPUTSMALL], avenida[MAXINPUTSMALL];",1f665a8643353e169ed44f37ed4bc1f36987f2687deb5f91aa3a513249ea7303,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
/home/fmarques/sbugs/projects/alunos/asa_1920_p2/al035/tentapushrelabel2.c,558,16,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        nRua = atoi(rua);,3e27a5f74f181485a89346106314136a7f07262c26acba89e5f0fbb78d395326,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
/home/fmarques/sbugs/projects/alunos/asa_1920_p2/al035/tentapushrelabel2.c,559,20,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        nAvenida = atoi(avenida);,45a3dad238f56b9fd6a20cf2c1496e91fb4f720f7c0d00161894aa84c938ace6,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
/home/fmarques/sbugs/projects/alunos/asa_1920_p2/al035/tentapushrelabel2.c,592,16,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        nRua = atoi(rua);,3e27a5f74f181485a89346106314136a7f07262c26acba89e5f0fbb78d395326,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
/home/fmarques/sbugs/projects/alunos/asa_1920_p2/al035/tentapushrelabel2.c,593,20,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        nAvenida = atoi(avenida);,45a3dad238f56b9fd6a20cf2c1496e91fb4f720f7c0d00161894aa84c938ace6,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
